"463","2021-08-23","18:14:13","0.997367","158","0",\N
"464","2021-08-23","18:14:14","0.915861","158","0",\N
"465","2021-08-23","18:14:15","0.925837","158","0",\N
"466","2021-08-23","18:14:17","0.918513","158","0",\N
"467","2021-08-23","18:14:18","0.997781","154","0",\N
"468","2021-08-23","18:14:19","0.949259","118","0",\N
"469","2021-08-23","18:14:20","0.996933","118","0",\N
"470","2021-08-23","18:14:21","0.989789","154","0",\N
"471","2021-08-23","18:14:21","0.939066","158","0",\N
"472","2021-08-23","18:14:21","0.992649","154","0",\N
"473","2021-08-23","18:14:22","0.993784","118","0",\N
"474","2021-08-23","18:14:22","0.957108","154","0",\N
"475","2021-08-23","18:14:23","0.962542","154","0",\N
"476","2021-08-23","18:14:23","0.949253","154","0",\N
"477","2021-08-23","18:14:24","0.955757","154","0",\N
"478","2021-08-23","18:14:24","0.912701","155","0",\N
"479","2021-08-23","18:14:24","0.96299","154","0",\N
"480","2021-08-23","18:14:24","0.95742","155","0",\N
"481","2021-08-23","18:14:25","0.94089","154","0",\N
"482","2021-08-23","18:14:26","0.916172","118","0",\N
"483","2021-08-23","18:14:27","0.947522","118","0",\N
"484","2021-08-23","18:14:28","0.916656","118","0",\N
"485","2021-08-23","18:14:29","0.948452","118","0",\N
"486","2021-08-23","18:14:30","0.918209","118","0",\N
"487","2021-08-23","18:14:31","0.915406","118","0",\N
"488","2021-08-23","18:14:33","0.974948","158","0",\N
"489","2021-08-23","18:14:34","0.900023","181","0",\N
"490","2021-08-23","18:14:35","0.918985","155","0",\N
"491","2021-08-23","18:14:37","0.907745","158","0",\N
"492","2021-08-23","18:14:38","0.998678","118","0",\N
"493","2021-08-23","18:14:39","0.946224","118","0",\N
"494","2021-08-23","18:14:40","0.903847","118","0",\N
"495","2021-08-23","18:14:40","0.985298","118","0",\N
"496","2021-08-23","18:14:41","0.927234","118","0",\N
"497","2021-08-23","18:14:42","0.991481","118","0",\N
"498","2021-08-23","18:14:42","0.976954","118","0",\N
"499","2021-08-23","18:14:43","0.990988","118","0",\N
